Life_Expectancy,Population,Smoking_2021,Country,1990,Relative Change,2021,Absolute Change,Age,Cigarettes_Per_Day,Current Male,Former Male,Current Female,Former Female,Total Change (Female),Due to Ageing (Female),Due to Prevalence Changes (Female),Due to Population Growth (Female),Female Morbidity,Male Morbidity
73.2865216037321,,,,,,,,65,16,21,31,22,19,-0.9074730556300761,-3.91273533891382,-2.370267115492703,-0.1781341900744835,219268.42816461198,191389.37080659674
79.00228658915236,,,,,,,,42,9,23,6,20,16,-6.297678143154233,-3.166605601485093,-0.9560027774942466,0.2584383860165842,243060.06897331914,212270.1505047211
63.77621805009197,,,,,,,,57,13,23,34,10,7,-2.487210756262331,-3.0454128657941886,-3.191158440387171,0.3986258423106075,168303.2967210997,137559.1535817692
74.78089996627456,,,,,,,,62,16,30,13,29,21,-1.0300471063558891,-0.11771735282294937,-2.3787263973113166,0.42224363403057175,204431.73101544857,279274.62629294855
67.4953196100809,,,,,,,,70,17,20,21,28,7,-1.5387578946976852,-0.226668215604656,-1.646363372786996,-0.8960678037376395,164081.48095559963,83493.7166874453
69.80376514189525,,,,,,,,18,18,16,15,18,23,-8.171866114607742,-0.9993120862396205,-3.652802768481725,0.7194956113701338,273522.84231446136,217877.95182025936
78.28454515695107,,,,,,,,33,16,16,14,31,24,-0.43708118486638625,-3.7917053959040743,-3.612385975488037,-0.08349337046990413,174467.29512857978,51089.894989145105
60.73286897507818,,,,,,,,78,13,24,26,28,8,-6.233235595705375,-4.659813429541652,-0.33293436488272565,-0.4751678366075711,260452.17725720472,281162.7763512952
82.87982473801938,,,,,,,,56,8,10,29,12,7,-6.607593388261637,-3.415479311396876,-1.3823271333445568,-0.5164709850406368,250338.01456756215,78126.03330952287
65.77188038914457,,,,,,,,80,7,27,21,33,30,-9.375686727222197,-3.6660272528308457,-2.114066618883456,-0.03397177431209908,152626.20533708914,73721.05753689366
72.60662833150407,,,,,,,,22,1,30,8,11,20,-5.13826345895117,-2.4703709992680305,-1.76139972789694,0.7736630789379184,107521.12296436875,133251.90826306108
55.99492039725057,,,,,,,,39,12,8,20,12,16,-8.909863843590713,-1.1113604496610345,-4.853502784482908,-0.24330483663470615,151520.53313994274,143391.57150977015
77.1983729087139,,,,,,,,46,6,10,24,17,12,-7.51460179072574,-0.7083853056057094,-1.9094851721915158,0.4994514935670866,256554.34394380503,103575.01808071966
84.46503935946578,,,,,,,,72,8,15,19,10,28,-6.830573782327186,-0.7756795729474577,-2.4524556338789907,-0.8063625380255628,106908.13395484809,196280.41523178117
64.85358450781852,,,,,,,,20,10,5,29,22,33,-1.911736765083159,-3.201622193884661,-2.2712516011028216,-0.047886595697876455,181109.08646443734,160728.52451049088
58.897766134904,,,,,,,,29,13,34,31,6,33,-1.2451134960410357,-1.5638282826965852,-3.2028808658459145,0.9833722807854712,251524.18699018686,58543.89726027186
72.77983064742709,,,,,,,,43,3,28,25,12,21,-6.975336825385304,-3.4358290123788997,-4.59263051143529,0.540875605584674,138369.36878209468,129913.01556382516
84.54810644991743,,,,,,,,33,12,27,9,15,11,-1.413018787554261,-4.6954722838240865,-4.033303831939739,-0.578943023118774,210552.40925067436,252608.2283932926
55.501434345190944,,,,,,,,68,1,19,10,5,15,-1.4276906263020894,-1.4921736719852885,-0.24627643393664123,0.0028829473958214002,111407.89351220363,222425.38371546715
58.93691818771658,,,,,,,,54,4,31,21,26,22,-2.353490496151265,-4.95086223715106,-2.95650218864533,-0.5327504727028669,77319.86134203998,231217.7133949701
65.45810441688484,,,,,,,,39,10,15,5,33,5,-8.533048859848185,-2.9540870627075573,-2.666584220845679,-0.1808781454749815,248596.05627321408,224529.2310208809
61.796561754693045,,,,,,,,74,5,29,29,10,7,-3.0967715309927097,-3.3531036534896215,-4.736451050732805,0.5601680474699295,74742.15585217671,127743.25534575833
61.828145333910044,,,,,,,,46,17,23,23,20,8,-0.5497593541943129,-1.5331123074057378,-4.812168852280097,0.5424496305808073,117845.34876989614,74915.98051919397
49.05879372336223,,,,,,,,31,20,22,8,31,17,-3.1745952123284296,-1.1687726361981055,-1.4140927647662114,-0.5437992441952297,263777.35549936,118116.796008274
75.89056947405868,,,,,,,,45,9,21,21,24,10,-6.68383150892166,-3.479526820143581,-2.309526679394444,0.8444466363097203,136617.3217696668,257946.32504628983
73.38720502869636,,,,,,,,22,3,23,13,16,30,-4.994206825691688,-0.9418649277757325,-2.4564700789186666,0.18513636552965362,293261.3373785403,295117.6994457678
53.01150800196355,,,,,,,,64,8,25,28,15,18,-3.542749566489464,-3.530416197475331,-3.7843773478866565,-0.24015141807597096,294933.5836934649,173461.75368539034
84.57195759956247,,,,,,,,66,5,18,6,33,9,-4.894295912714965,-2.7683682000671936,-1.2762463418503889,0.0038711615617212924,117069.00511338917,52425.08873076055
86.81092314930487,,,,,,,,47,1,31,12,31,20,-8.800470582690302,-1.3649073649293304,-4.15881710445754,0.2101425068754874,60244.55556247261,85011.20303355725
62.49094450219886,,,,,,,,63,16,22,19,33,19,-6.8793595534797936,-1.5353988538760572,-4.0503262816948995,0.11978106369157082,226265.82105134477,130520.14382906644
81.66548590977006,,,,,,,,79,4,32,11,14,19,-1.9760396944636742,-0.0631576384389998,-2.6964391432586226,-0.027189928927643603,162746.62566208595,194646.33714823745
64.27002195009054,,,,,,,,69,5,23,31,7,34,-1.3858195390448262,-3.8741948789203406,-3.5686006894402955,0.009865608178800223,75188.21098989407,68773.41145132849
71.8111651021106,,,,,,,,22,11,19,10,17,8,-8.626999672844297,-1.688410432302088,-3.762685093834268,-0.6471761791442276,226880.7047445107,285839.3246774704
61.64237864979091,,,,,,,,29,20,19,5,31,12,-0.4761324760127543,-1.951590458621113,-1.773811777233342,0.6254658086093587,57793.7272779803,141270.91832110018
92.14251523462275,,,,,,,,33,9,8,19,7,31,-6.711773821513907,-0.4245077275498508,-1.7451412739072776,0.08352063988203073,267549.1726230605,278146.05448120576
67.03982772670102,,,,,,,,43,20,11,27,19,20,-3.3768626126928005,-4.218189291775625,-0.877414651000354,-0.7378402765905938,84663.13227832594,245130.45068925543
71.26449022823462,,,,,,,,43,5,17,30,20,32,-2.4817485404331885,-1.2410091820653353,-2.9114571651351207,0.5323142031655559,81827.96968668126,238859.31812889528
63.12062612536173,,,,,,,,65,7,7,11,33,20,-1.8805376536211664,-2.1586569186561584,-4.634574544869249,0.8648879567547016,93918.07449214613,201679.89494555802
88.61315597236394,,,,,,,,38,1,20,33,17,34,-0.542502977740698,-3.626670651060473,-3.6316680753927115,0.8946137984739242,290066.58962301665,206695.95426296114
88.8661464608941,,,,,,,,56,11,13,34,21,8,-6.870804519711774,-2.6278254292641297,-0.09997268401591519,-0.2619645351776545,223292.3400634615,209500.80880406202
86.3092918126294,,,,,,,,53,12,12,29,7,17,-1.4149354544844552,-3.331117014651011,-2.0187071238364895,-0.7289662528784919,250342.88386590919,207180.34675639553
79.56440348347621,,,,,,,,50,20,24,21,24,30,-8.683130965637929,-2.1034329860576957,-1.4513145759948989,0.036799253266130316,149408.74643318827,188432.05784959032
63.75210453065947,,,,,,,,79,6,17,6,15,32,-2.949590936464073,-0.5549969459266704,-4.963210851872927,-0.7747815413015586,134078.1818762389,296603.50462072226
78.27850095962418,,,,,,,,47,9,21,31,31,17,-2.580222704860141,-2.1534750779389897,-2.4089713390873957,0.8679748370252345,108621.00169579248,233072.64185642402
69.92957201075265,,,,,,,,54,12,21,13,25,6,-3.2227675879867954,-1.8413879083670799,-4.812356712340985,-0.632840745289708,170162.00707810224,244236.5970981303
83.12408621742632,,,,,,,,40,16,21,33,23,7,-7.47685263864847,-2.406260764426453,-2.15384893954276,-0.49446828009767185,187957.1833835421,268115.70377091854
81.15902053365362,,,,,,,,75,20,5,13,26,26,-1.269568529847966,-4.7441724677726205,-0.3961457518196232,-0.18672694623005914,207943.71091318884,103909.94068146229
63.50734421924076,,,,,,,,27,13,12,17,15,12,-8.31141536629605,-3.8357072156195287,-0.15790434749796045,-0.23367106288174844,114279.62599967362,70951.0397737652
79.47825802837217,,,,,,,,71,1,23,10,34,28,-9.463652084791692,-2.539991352839586,-2.297236623055379,0.589325784795778,287163.52022574766,170723.60914964968
76.82034450043926,,,,,,,,22,10,10,10,32,19,-2.8253500938808784,-3.4488235812764763,-2.7089759737389203,-0.08736635889807531,92439.62455178396,178520.1739048183
42.26437137086552,,,,,,,,53,0,7,24,20,15,-5.245242847672663,-4.091182011194029,-0.2749145287575301,-0.6584634799933262,291413.2936916031,257295.44498747942
78.00936639629462,,,,,,,,51,18,31,24,25,13,-1.50901980041324,-2.4793357904078084,-1.6319508400165246,-0.4655802090278518,53714.030626875945,160945.89482058393
65.68204211359794,,,,,,,,69,20,9,25,7,11,-6.166028589417411,-3.3859510327607483,-4.675503602307953,0.018226770375044055,170281.42295421142,192713.25638607817
61.13957545668326,,,,,,,,48,3,17,7,26,17,-8.317214114922871,-3.7094617841329263,-2.671372111662512,-0.7050921651477302,133341.9595291407,181767.7346283646
61.56739395706258,,,,,,,,27,18,19,21,10,6,-1.6355780753013036,-2.680072912798096,-3.7987749076784807,0.22331135129202817,162280.8534825627,59550.69593934777
68.64757104367969,,,,,,,,75,20,18,21,18,12,-4.510903683599283,-4.333578709589134,-2.650978392756592,0.13149461310229182,192666.14474519726,203803.72414922848
74.80059580086683,,,,,,,,36,10,33,16,28,11,-8.108042076096451,-0.36127133462296346,-2.7226721399681915,0.42940463276451535,158897.28950317728,257010.82144356307
56.3453797780782,,,,,,,,75,7,27,20,22,28,-2.796160014135543,-0.661489510403805,-2.0892759859262897,0.8754092307587353,153711.71257539873,89375.13701895095
71.89847836212465,,,,,,,,49,10,20,19,21,16,-4.888863615104995,-1.4618970712973232,-3.216147548253744,0.8245091222023113,233180.85385332664,198582.93348164894
75.76758066193072,,,,,,,,18,3,22,17,8,23,-3.9568701775968016,-4.468930862057719,-4.17864775272036,0.8921512361376627,221469.06877161615,198402.63611160358
88.61805783669632,,,,,,,,73,16,26,27,27,11,-5.391016617934181,-1.120613727651535,-2.4814028270502186,-0.5105688059525981,258317.82050896197,91046.24101408968
59.2330983077487,,,,,,,,22,6,33,5,19,14,-1.712910161819936,-0.9602133594549054,-0.8489855782711899,-0.7368693867212908,112489.74530987389,80865.89343268401
66.50387813222196,,,,,,,,62,7,26,21,15,33,-1.7043728431695016,-1.1611769114283117,-1.6799388596619886,-0.395446599007103,202382.1274385159,295012.9857441212
72.61662972696479,,,,,,,,21,2,15,7,30,29,-2.906111781756138,-4.430170564403794,-3.308160670373921,0.7901703455326292,196298.69634821347,148429.7924132594
81.47409330191606,,,,,,,,33,1,7,30,7,20,-8.945986226035377,-1.7804602146611765,-0.3223848862057137,0.9441069492469765,142434.4527181722,106855.43218088232
66.95776118828186,,,,,,,,41,14,26,19,7,7,-1.6114613809593124,-0.8283760212530069,-0.4389621437540896,0.718649902140952,171514.38547567022,92831.13611359373
81.98641371991052,,,,,,,,33,4,14,8,20,34,-3.289870194670902,-2.1132329939016614,-3.9532580030795064,-0.7799645577449128,128445.53582643218,216900.42839580876
50.626376835235405,,,,,,,,72,0,14,8,9,14,-3.029758339957005,-1.767963123859555,-4.8029120743981855,0.8948559961195863,85461.0994042463,202361.3243318197
57.46651806878114,,,,,,,,19,3,34,22,25,10,-6.370171595961284,-2.7081826028684692,-1.293456458246189,-0.15328394529842804,103450.30266568321,210888.03074685438
73.48644344334221,,,,,,,,66,14,25,21,33,22,-1.2072044384299332,-2.356463400579737,-0.8619486932542335,-0.9813794184752926,76378.41160030027,72001.50687786307
55.89175501912125,,,,,,,,45,19,20,23,14,22,-2.7462839976514255,-4.8281157082413735,-0.1606771702432237,-0.1152125185036128,220767.39379753103,273383.64587460924
58.25529473233283,,,,,,,,49,18,16,15,23,9,-8.874095334708056,-1.8051848901335772,-0.5508180295584459,-0.9078616606490648,215181.84827728788,147316.59920226206
64.72223135754061,,,,,,,,44,2,6,24,29,25,-5.922219655938373,-4.592763935544204,-1.997326158967926,0.0877558423222351,287651.5928949682,128342.35160758949
77.71438991915824,,,,,,,,37,19,13,7,8,33,-1.1361963803985837,-2.824927028298883,-2.349738303938096,-0.32289194512589736,232419.60341181033,165590.3618119348
51.04035158692711,,,,,,,,41,10,28,12,33,11,-9.52803298302621,-3.536724511662961,-4.860794743687069,-0.053130132811902486,63011.45968903286,147516.51643690706
71.70298362162394,,,,,,,,29,16,7,18,33,32,-0.38583380357950503,-2.2728602489414347,-3.766717765776111,0.22634072148623408,271061.29348223854,265894.2507847865
80.32963947152805,,,,,,,,67,12,28,30,23,6,-3.208374316804372,-4.332918322383964,-2.701926241335368,0.7376021916356406,265668.79073643143,282315.24379947304
68.05054791571041,,,,,,,,52,10,34,5,15,15,-3.6862402235662337,-1.541782990133409,-1.8574804995821608,0.3238031529438572,160830.08019317465,125863.30411240156
66.3116977040746,,,,,,,,77,1,29,18,6,34,-7.294407435120086,-1.0249423153576482,-2.2137408334079467,-0.1319022630436386,196465.76263198038,265983.95186498866
74.01771282558573,,,,,,,,50,8,34,6,14,17,-7.51208211260823,-4.1832277512842175,-1.2868200515915476,0.6388557073407302,294019.58311812975,245380.78238326678
68.0788894727856,,,,,,,,50,1,19,33,33,27,-0.579417805114046,-4.478434563240589,-3.601165345564796,0.8111642751462644,183076.09096204158,282701.9180861905
83.90499781240747,,,,,,,,78,20,7,27,15,9,-7.017275457658773,-4.272422586063204,-2.175236961737634,-0.7604800671356056,276330.4570940224,111437.57804647196
58.885869878655654,,,,,,,,68,8,23,8,29,34,-2.244947032810006,-0.6143621905074914,-4.559288783046039,0.0638659551055829,70759.6894525466,194239.78753024476
69.48355844834916,,,,,,,,60,8,22,28,24,10,-6.068782017929209,-2.359053691218219,-2.931672382083965,-0.4309760805151117,97762.9671771707,118636.14618511115
72.05686374960685,,,,,,,,54,7,12,31,20,28,-8.60745929215296,-2.663695019962487,-1.249195835226995,-0.9058776042461052,160188.73586032947,256023.62262109356
66.2154594815354,,,,,,,,29,16,30,33,23,30,-9.89284702304641,-4.466440904488229,-1.53299573285478,0.3370933902279707,196189.20208432619,51331.04764276606
41.287173370425386,,,,,,,,20,0,21,23,27,33,-4.557426629847492,-1.7522199662151912,-0.046786314139104945,0.7255415549184512,254056.96296570005,191204.79072159904
68.39095091950807,,,,,,,,18,10,12,10,28,18,-0.2422118145106733,-0.6600020405245504,-3.61054437006122,-0.6741946910452119,297065.5287857967,134800.8578179795
79.00176986912466,,,,,,,,50,7,11,29,15,16,-6.308638061907955,-0.8590706533827355,-2.5090535041301045,0.624827315247801,147212.87411852911,130670.92676945507
77.78109186126018,,,,,,,,57,9,34,5,18,8,-6.428076660069552,-1.8697264550959938,-3.3523479311300166,0.7067914670738833,61853.909035021235,211226.58096622923
73.547784821702,,,,,,,,27,6,11,21,6,33,-6.559083821505579,-4.623606416741632,-2.796984429704126,0.828680885332967,250292.87582383121,262871.1123284985
59.02137641650776,,,,,,,,60,2,7,12,27,27,-4.794561626951416,-4.4380148641199355,-0.7152493506530595,-0.46942982182789517,201095.17977070203,202298.84784833156
73.95309462458484,,,,,,,,61,2,5,23,32,10,-5.593351165757064,-4.753455064450876,-1.578954624057567,0.8079061303797785,99635.71471705042,263293.24466168066
64.26562178457762,,,,,,,,46,17,8,25,9,14,-1.2008537327298558,-3.7126039175376535,-0.5877940432620914,-0.3586744905271355,173707.11415535503,116149.27797025749
73.53482905948667,,,,,,,,30,4,29,5,31,22,-4.9447920827650975,-4.321692664198111,-3.982444458340568,0.10467602691100564,235577.5613834311,179875.4636912453
71.21505011401716,,,,,,,,29,11,9,9,9,19,-4.922421618114312,-3.699759798737831,-0.63319441079281,-0.8989850583354357,242602.94676716093,162634.134766769
60.236247287166286,,,,,,,,48,11,5,31,23,12,-8.616284052794434,-3.0747097214051915,-4.701188629108078,-0.9122378232625128,174904.6029996905,52911.22487577405
61.075441606430964,,,,,,,,63,18,19,20,25,30,-0.17260459089614066,-0.285086079644322,-0.557003597814238,0.4407464254644058,126303.63253221479,189203.03578518503
73.55022454421517,,,,,,,,19,5,9,10,16,13,-7.500271091311703,-1.9481197010915396,-3.3546311026963602,-0.11104004404441792,293435.64550962334,215381.08103654374
67.78886904711499,,,,,,,,78,1,17,12,22,9,-9.266359325403974,-0.8251310715851883,-3.4270618329296676,-0.4874152492615649,215840.6527391232,197978.60110476753
61.59718569342871,,,,,,,,68,11,12,17,8,14,-3.3685375102479123,-1.448242496438339,-2.4395571165066805,-0.6191730079501796,152059.37983657466,234069.97469585537
60.77169810273167,,,,,,,,67,18,12,20,26,24,-4.046336298431274,-4.4374843473668415,-0.29654906138384085,0.33990698171843614,120115.8060511631,192834.88211326927
66.96169152013785,,,,,,,,52,4,9,34,21,10,-5.848543460072543,-1.3203979681302558,-4.761093176592973,-0.9991969119493203,232775.74575089052,66687.56371268923
85.6810479471821,,,,,,,,40,11,32,7,14,20,-5.778077661193219,-3.624505592204378,-3.2388451246462733,0.6117823383937084,110545.86139844192,79111.38102117786
64.73921967788041,,,,,,,,34,16,13,23,24,28,-2.149360789535688,-1.8044607650264681,-0.7171400565833217,-0.8415007877401424,92927.49724342204,199118.6443859881
69.85980461742412,,,,,,,,43,16,5,16,10,31,-8.04287359900351,-3.2951901317850574,-3.0197276128226664,-0.6170207701837611,182458.47224051759,118744.79799341004
71.0164428768951,,,,,,,,25,9,8,20,29,7,-1.7974668105511036,-0.011638683676704176,-4.004215512014665,-0.2275272094018208,122496.84816103546,69911.28225869146
58.68973608508057,,,,,,,,46,16,7,31,18,14,-3.5125288610498187,-3.682242602516111,-2.8760290933429413,-0.030282520567792792,207226.28623090376,157400.68586213668
52.37167516157305,,,,,,,,43,14,6,15,15,15,-5.810302262204756,-3.6043476461286517,-3.0722374925416536,-0.29000976837211634,79484.66871855837,188580.64952091384
59.73359265264269,,,,,,,,27,11,12,14,15,15,-5.419713834161314,-0.3466387221880085,-0.4229189926664825,-0.3585756700314122,213735.2761418304,132186.49708740163
72.47077377806303,,,,,,,,43,15,27,29,33,21,-7.433527928139042,-4.876777976818387,-1.1903281212845145,0.9278320241463769,120824.13199942556,230108.4255564445
70.8733105791541,,,,,,,,79,18,13,24,22,8,-2.4788566730302524,-1.5165550606340155,-2.4744222212799682,0.2831593624867885,50060.73360862818,210942.65202531117
77.02406569151066,,,,,,,,51,7,6,8,31,8,-4.871252576947322,-1.3733680463206093,-0.058147166392144456,-0.9531340892652236,81734.01441854409,133204.590272918
70.96749894959116,,,,,,,,68,20,18,16,27,21,-6.791454572501564,-0.8181071129480033,-2.6736123436203836,-0.1396481831113736,283403.8444587735,238718.13222714016
68.90450708530797,,,,,,,,58,16,18,27,26,13,-4.039498842390498,-0.127803446807623,-4.708810845898624,0.7500173994879404,266838.65977883944,212173.76063325888
63.95987725074873,,,,,,,,24,4,8,6,22,23,-0.042655479486770176,-0.12199040421673768,-3.6886283909250754,-0.3970876271786641,108402.25800905921,209361.34467947553
78.84606789862693,,,,,,,,21,15,34,28,28,9,-5.647377203434462,-4.673616212167681,-2.819647598903437,-0.8108873104512235,244592.9761363728,188356.925196767
60.808198612792836,,,,,,,,75,5,10,26,27,26,-0.793085992213804,-0.8908033862354872,-4.2154868792694,0.5167695431798356,202142.89829349355,52847.4170221382
58.89600482703979,,,,,,,,70,7,15,23,15,28,-6.549831600754339,-1.7684503317130935,-0.26217436837978525,0.21202766387216254,292726.17786246736,224126.7958692223
75.67055517388103,,,,,,,,67,17,7,29,25,10,-9.452672930750142,-1.7632893281345439,-1.1657555109111346,0.14062501565300778,143401.41488351478,144010.44777728914
56.66842689346345,,,,,,,,62,11,12,9,16,7,-7.957578936315711,-4.3582503669265265,-3.658563997861137,-0.8928468807851841,220365.15312929283,285652.42753966385
94.14790998658631,,,,,,,,28,14,7,12,9,26,-5.8130485667231575,-1.7490641677717331,-2.0459773324104207,-0.7190019804089653,65883.93060597965,254496.19276930133
70.79993380559144,,,,,,,,46,8,18,11,27,5,-7.80365071405431,-0.08758709699376066,-1.3927542144521396,0.24509879242622756,149061.83670410147,196923.61738282806
73.47906116324886,,,,,,,,73,12,32,18,13,24,-9.997729617817445,-0.4409071523027652,-0.29360535546600985,-0.5843523170823284,290954.41529704514,113045.49545481736
61.91580175476613,,,,,,,,53,14,17,28,31,26,-0.8499846225247278,-2.8043466959757475,-0.5918232541229465,0.008140159496848653,184745.21861253012,100929.34831941665
66.84735155758453,,,,,,,,42,9,17,27,29,20,-1.5612058876907096,-4.8002601335695285,-2.4240388693089314,0.08976337205878693,121969.87583371115,135096.20941938728
65.73242883117646,,,,,,,,38,15,6,7,13,27,-2.5770776851305293,-3.1885325499989756,-1.1267369010349122,-0.4329856194581212,80067.74078215171,169141.98589500465
64.58165012331358,,,,,,,,78,6,17,22,26,15,-8.321854043539714,-0.8680484419972236,-2.189276230862075,0.8968503110829857,225882.0850453826,124016.37750973678
76.32961751509826,,,,,,,,74,16,33,20,14,17,-8.79636423790014,-1.4925044926741697,-2.2364805497722995,0.6849282136711503,211214.0108574317,178732.37384812068
65.50423961774719,,,,,,,,53,20,23,27,26,31,-9.323952505276168,-2.703281722030218,-4.426290208309041,0.444747015265597,143484.67840094364,91342.60637829648
80.1750122908418,,,,,,,,27,6,31,23,23,14,-2.759708112270788,-4.724492324205844,-4.36931170991924,-0.8440122671811818,287735.3379664586,294428.203206375
96.63182350119824,,,,,,,,54,13,10,23,5,7,-0.7119203931211473,-2.8655263608834867,-2.3523319248877126,-0.7877399613819611,55550.70324696258,76981.13874124846
67.0445875985345,,,,,,,,26,14,20,22,11,13,-5.69464179086963,-2.6548753014105824,-3.655692275104967,-0.0144373082700886,125930.96290795645,282986.034913593
71.52315513576625,,,,,,,,41,20,6,24,8,32,-8.808593280039519,-0.35722233552932003,-4.894815487697657,-0.6785733016180286,280267.37157489534,278394.50285067374
73.79482057165508,,,,,,,,52,6,12,20,5,16,-4.8760717926789345,-1.7945694820892029,-1.3858039804989386,0.9565309270589482,130233.8595798601,181340.1204548745
88.11504812593517,,,,,,,,66,8,21,12,19,27,-6.511680925413699,-3.4417354167267558,-4.837567016549175,-0.6829595319451811,113063.2084637926,231227.56795902108
69.17352214961811,,,,,,,,52,18,27,32,12,18,-6.251750756500023,-2.373408677746393,-2.0236157944797273,-0.025064329072052027,183555.10248281184,159012.07449314697
61.709830803416374,,,,,,,,65,15,6,5,16,5,-3.7866937584429277,-4.6697234608892,-2.3040310293634283,-0.27175788631698916,255950.43748013448,207508.64438560954
57.33659494374296,,,,,,,,53,7,14,21,26,22,-2.8128188673779766,-0.13715882175131622,-0.15592654711097786,0.27877284290819593,75786.69021959027,135143.98435527965
69.42016052567766,,,,,,,,35,17,32,16,26,21,-8.893964011268391,-3.1997004903463697,-2.578934303261792,-0.7419271822211502,285755.177411434,125289.75494636134
65.51619780946118,,,,,,,,66,17,20,34,22,31,-9.644097691935237,-2.6106632254343207,-4.681992818111013,-0.1393671439152182,248768.22029529102,194557.44654237843
90.10009289300001,,,,,,,,56,19,10,25,19,13,-0.05669697314285216,-3.223580128815387,-2.2415601609676914,-0.4505899343857127,95312.56388788798,174532.41854599508
87.69862420676967,,,,,,,,49,6,32,15,21,13,-7.672716510844482,-1.5874413494189992,-0.7945191469194928,0.7755030493433761,228001.99029954066,194884.09228749527
59.656271720764025,,,,,,,,41,2,6,9,33,27,-9.46169475091541,-1.688839208352035,-0.015753578592800466,-0.9188285757306098,146239.6806593893,121665.14532175574
62.89239896450822,,,,,,,,40,17,6,31,18,14,-8.101246709040801,-1.4233884473543217,-2.8482841315546374,0.8274549880129185,150573.66951907967,141739.45795424882
70.73770107886887,,,,,,,,79,9,30,16,18,23,-9.610421536515357,-3.659283851940396,-3.3985062875162875,0.6659882771060008,245822.5231097166,70974.49015722732
83.97226422558762,,,,,,,,49,6,17,21,22,33,-6.081891053828283,-3.42165759417967,-0.46673351524000495,-0.4048585671183691,290696.201995183,63069.09306805143
70.57013136371052,,,,,,,,54,16,28,10,24,19,-1.9759821554867578,-4.373743844518961,-4.043789354619393,0.5785813093542094,81663.96821179848,113364.28241825406
63.52759362011953,,,,,,,,29,13,19,5,22,9,-6.587555502422794,-1.7224501407694373,-1.922855424835367,-0.9375728793225049,155157.55921970485,68561.71483263644
69.41118190097275,,,,,,,,66,2,32,9,20,19,-5.558165931216335,-4.8010143633217375,-2.9714278790952613,0.9337311005867872,170235.4020210759,75943.67715868517
63.71515136103953,,,,,,,,72,11,6,29,5,24,-3.2441322643256125,-2.0115883223827047,-4.7945881752222235,0.05318988517957868,144077.9542387494,253232.10134848426
76.02477209439482,,,,,,,,30,12,11,32,27,27,-4.911059299301198,-0.6515205757418308,-3.2635576284715113,-0.39343794786910946,140797.28092905626,59718.42425417232
62.90966288335295,,,,,,,,40,1,7,18,31,34,-1.3855431397867584,-0.5458392585518324,-3.673857387486627,-0.27483357481064585,63067.16689039914,214735.6984836857
64.89563947573033,,,,,,,,42,2,12,9,15,29,-1.3396432495424353,-2.7548111981501915,-1.569544230282566,-0.8671892930790053,221384.6551406558,118139.43720385013
81.61933813456096,,,,,,,,52,4,27,26,19,32,-9.900893045088463,-2.703481558934631,-0.25604751154040883,0.9786990280840784,159053.60428001135,267886.4201770316
62.31635052685928,,,,,,,,58,10,18,28,16,6,-2.2195369351680085,-4.615154084959913,-3.6597640631068113,-0.9214161096986151,98698.45066098169,171248.0711443749
55.53871967439838,,,,,,,,47,7,28,31,12,17,-5.392663997583261,-1.6461748727848216,-0.9426703042415916,0.3098142462957181,254008.3755755171,126394.11483195644
70.94993751356304,,,,,,,,34,11,34,5,26,28,-0.11159458696336877,-0.8937028981357722,-4.723200915307952,-0.11452814458708338,250640.187037907,179409.73392235863
66.39526595795404,,,,,,,,66,6,27,34,24,20,-5.167679241245649,-3.776724726976435,-2.309394949800934,0.8978324363774302,171597.90702222346,145489.50476131722
75.11415500929954,,,,,,,,79,14,31,22,34,19,-0.1310405461170241,-2.893495591833177,-4.647249681450527,-0.5080005193864097,124612.66528694013,191075.26616745756
73.1747193473109,,,,,,,,37,16,26,20,10,29,-2.4543063879426343,-0.8058033161736482,-0.32983504434680366,0.06417364787602264,209523.1814491131,78633.21708158706
69.68081505356638,,,,,,,,65,3,33,13,7,14,-7.513951153866937,-0.6143976616885602,-1.1682435972130492,-0.03528758283449407,122038.03394435077,299247.6257031378
69.38956574530005,,,,,,,,42,12,11,23,32,18,-4.6160502071304235,-3.7841000986788704,-1.7102504439770385,0.4057328881002027,109001.98258092802,156388.9694241794
62.64141550677165,,,,,,,,39,17,25,26,28,14,-0.07864360521417169,-2.2471468272931787,-0.8805180918766791,-0.863979536095159,232628.66350658165,137057.65992684217
70.83347070993243,,,,,,,,30,0,11,9,30,29,-1.4246939224807633,-4.037534246820865,-1.7624010221491844,-0.6124217399532903,60081.30993023768,227552.46207906623
78.81284781432768,,,,,,,,76,15,5,31,34,18,-9.026331062087788,-4.490606179302217,-0.15527801412854458,-0.5708703598143003,73692.11775864848,140974.85162383312
60.265532586005236,,,,,,,,36,12,21,6,17,30,-2.936280031900039,-0.4443974930402126,-1.4302102606761427,0.47630150968337936,51697.04350589745,258318.57625718942
69.94602623638465,,,,,,,,66,9,13,34,17,34,-6.5442041412918694,-0.8974624788394543,-0.3767069520887665,-0.6217226073465199,88235.79661885655,163567.6810901063
80.38388755734611,,,,,,,,53,11,34,19,6,27,-9.930177381196518,-1.1998254909841304,-2.41434053994681,0.14698352778195334,67247.50217761486,229889.60331635873
75.05424093216699,,,,,,,,29,1,25,11,9,13,-5.965190309730004,-4.756168405934298,-4.414677935090687,-0.5695123589980926,298950.5919449796,76863.30411047164
83.09472896350712,,,,,,,,78,2,17,8,21,29,-7.6524557827502875,-0.7813560364487131,-2.3591113928849143,0.7232499001679569,122202.4924885224,261529.79638877793
